x,y,z
-0.349529,0.304478,0.502663
-0.349532,0.304449,0.502645
-0.349535,0.304420,0.502628
-0.349538,0.304390,0.502610
-0.349541,0.304361,0.502593
-0.349544,0.304332,0.502576
-0.349547,0.304303,0.502559
-0.349550,0.304275,0.502542
-0.349553,0.304246,0.502524
-0.349556,0.304217,0.502507
-0.349559,0.304189,0.502490
-0.349562,0.304160,0.502473
-0.349565,0.304132,0.502457
-0.349568,0.304103,0.502440
-0.349571,0.304075,0.502423
-0.349574,0.304047,0.502406
-0.349577,0.304019,0.502389
-0.349580,0.303991,0.502373
-0.349583,0.303963,0.502356
-0.349586,0.303935,0.502340
-0.349589,0.303907,0.502323
-0.349592,0.303880,0.502307
-0.349595,0.303852,0.502290
-0.349598,0.303824,0.502274
-0.349601,0.303797,0.502258
-0.349604,0.303770,0.502241
-0.349606,0.303742,0.502225
-0.349609,0.303715,0.502209
-0.349612,0.303688,0.502193
-0.349615,0.303661,0.502177
-0.349618,0.303634,0.502161
-0.349621,0.303607,0.502145
-0.349623,0.303581,0.502129
-0.349626,0.303554,0.502113
-0.349629,0.303527,0.502097
-0.349632,0.303501,0.502082
-0.349635,0.303475,0.502066
-0.349637,0.303448,0.502050
-0.349640,0.303422,0.502035
-0.349643,0.303396,0.502019
-0.349646,0.303370,0.502004
-0.349648,0.303344,0.501988
-0.349651,0.303318,0.501973
-0.349654,0.303292,0.501958
-0.349656,0.303267,0.501942
-0.349659,0.303241,0.501927
-0.349662,0.303216,0.501912
-0.349664,0.303190,0.501897
-0.349667,0.303165,0.501882
-0.349670,0.303140,0.501867
-0.349672,0.303115,0.501852
-0.349675,0.303090,0.501837
-0.349678,0.303065,0.501822
-0.349680,0.303040,0.501807
-0.349683,0.303015,0.501793
-0.349685,0.302991,0.501778
-0.349688,0.302966,0.501764
-0.349691,0.302942,0.501749
-0.349693,0.302917,0.501735
-0.349696,0.302893,0.501720
-0.349698,0.302869,0.501706
-0.349701,0.302845,0.501691
-0.349703,0.302821,0.501677
-0.349706,0.302797,0.501663
-0.349708,0.302773,0.501649
-0.349711,0.302750,0.501635
-0.349713,0.302726,0.501621
-0.349716,0.302703,0.501607
-0.349718,0.302679,0.501593
-0.349721,0.302656,0.501579
-0.349723,0.302633,0.501565
-0.349726,0.302610,0.501552
-0.349728,0.302587,0.501538
-0.349730,0.302564,0.501524
-0.349733,0.302541,0.501511
-0.349735,0.302519,0.501497
-0.349737,0.302496,0.501484
-0.349740,0.302474,0.501471
-0.349742,0.302451,0.501457
-0.349745,0.302429,0.501444
-0.349747,0.302407,0.501431
-0.349749,0.302385,0.501418
-0.349752,0.302363,0.501405
-0.349754,0.302341,0.501392
-0.349756,0.302319,0.501379
-0.349758,0.302297,0.501366
-0.349761,0.302276,0.501353
-0.349763,0.302255,0.501340
-0.349765,0.302233,0.501328
-0.349767,0.302212,0.501315
-0.349770,0.302191,0.501303
-0.349772,0.302170,0.501290
-0.349774,0.302149,0.501278
-0.349776,0.302128,0.501265
-0.349778,0.302107,0.501253
-0.349781,0.302087,0.501241
-0.349783,0.302066,0.501229
-0.349785,0.302046,0.501216
-0.349787,0.302026,0.501204
-0.349789,0.302005,0.501192
-0.349791,0.301985,0.501180
-0.349793,0.301965,0.501168
-0.349795,0.301945,0.501157
-0.349797,0.301926,0.501145
-0.349800,0.301906,0.501133
-0.349802,0.301886,0.501122
-0.349804,0.301867,0.501110
-0.349806,0.301848,0.501099
-0.349808,0.301828,0.501087
-0.349810,0.301809,0.501076
-0.349812,0.301790,0.501064
-0.349814,0.301771,0.501053
-0.349816,0.301752,0.501042
-0.349818,0.301734,0.501031
-0.349820,0.301715,0.501020
-0.349822,0.301697,0.501009
-0.349823,0.301678,0.500998
-0.349825,0.301660,0.500987
-0.349827,0.301642,0.500976
-0.349829,0.301624,0.500965
-0.349831,0.301606,0.500955
-0.349833,0.301588,0.500944
-0.349835,0.301570,0.500934
-0.349837,0.301553,0.500923
-0.349839,0.301535,0.500913
-0.349840,0.301518,0.500902
-0.349842,0.301500,0.500892
-0.349844,0.301483,0.500882
-0.349846,0.301466,0.500872
-0.349848,0.301449,0.500862
-0.349849,0.301432,0.500852
-0.349851,0.301416,0.500842
-0.349853,0.301399,0.500832
-0.349855,0.301382,0.500822
-0.349856,0.301366,0.500812
-0.349858,0.301350,0.500802
-0.349860,0.301333,0.500793
-0.349861,0.301317,0.500783
-0.349863,0.301301,0.500774
-0.349865,0.301285,0.500764
-0.349866,0.301270,0.500755
-0.349868,0.301254,0.500745
-0.349870,0.301238,0.500736
-0.349871,0.301223,0.500727
-0.349873,0.301207,0.500718
-0.349875,0.301192,0.500709
-0.349876,0.301177,0.500700
-0.349878,0.301162,0.500691
-0.349879,0.301147,0.500682
-0.349881,0.301132,0.500673
-0.349882,0.301118,0.500664
-0.349884,0.301103,0.500656
-0.349886,0.301089,0.500647
-0.349887,0.301074,0.500639
-0.349889,0.301060,0.500630
-0.349890,0.301046,0.500622
-0.349892,0.301032,0.500613
-0.349893,0.301018,0.500605
-0.349894,0.301004,0.500597
-0.349896,0.300990,0.500589
-0.349897,0.300976,0.500581
-0.349899,0.300963,0.500573
-0.349900,0.300950,0.500565
-0.349902,0.300936,0.500557
-0.349903,0.300923,0.500549
-0.349904,0.300910,0.500541
-0.349906,0.300897,0.500533
-0.349907,0.300884,0.500526
-0.349908,0.300871,0.500518
-0.349910,0.300859,0.500511
-0.349911,0.300846,0.500503
-0.349912,0.300834,0.500496
-0.349914,0.300821,0.500488
-0.349915,0.300809,0.500481
-0.349916,0.300797,0.500474
-0.349917,0.300785,0.500467
-0.349919,0.300773,0.500460
-0.349920,0.300761,0.500453
-0.349921,0.300750,0.500446
-0.349922,0.300738,0.500439
