x,y,z
0.123987,0.259782,0.688520
0.124251,0.260191,0.688332
0.124514,0.260598,0.688145
0.124775,0.261002,0.687958
0.125035,0.261404,0.687773
0.125294,0.261804,0.687589
0.125551,0.262202,0.687406
0.125807,0.262597,0.687224
0.126062,0.262990,0.687043
0.126315,0.263381,0.686863
0.126566,0.263770,0.686684
0.126816,0.264157,0.686505
0.127065,0.264541,0.686328
0.127312,0.264924,0.686152
0.127558,0.265304,0.685977
0.127802,0.265682,0.685803
0.128045,0.266057,0.685630
0.128287,0.266430,0.685459
0.128527,0.266802,0.685288
0.128765,0.267170,0.685118
0.129003,0.267537,0.684949
0.129238,0.267902,0.684781
0.129473,0.268264,0.684614
0.129705,0.268624,0.684449
0.129937,0.268982,0.684284
0.130167,0.269337,0.684120
0.130395,0.269690,0.683957
0.130622,0.270041,0.683796
0.130848,0.270390,0.683635
0.131072,0.270737,0.683475
0.131295,0.271081,0.683317
0.131516,0.271423,0.683159
0.131736,0.271763,0.683003
0.131954,0.272101,0.682847
0.132171,0.272436,0.682693
0.132387,0.272769,0.682540
0.132601,0.273100,0.682387
0.132813,0.273429,0.682236
0.133024,0.273755,0.682086
0.133234,0.274079,0.681936
0.133442,0.274401,0.681788
0.133649,0.274721,0.681641
0.133854,0.275038,0.681495
0.134058,0.275354,0.681350
0.134261,0.275666,0.681205
0.134462,0.275977,0.681062
0.134661,0.276286,0.680920
0.134859,0.276592,0.680779
0.135056,0.276896,0.680639
0.135251,0.277198,0.680500
0.135445,0.277497,0.680362
0.135637,0.277794,0.680226
0.135828,0.278089,0.680090
0.136017,0.278382,0.679955
0.136205,0.278673,0.679821
0.136392,0.278961,0.679688
0.136577,0.279247,0.679557
0.136760,0.279531,0.679426
0.136942,0.279813,0.679296
0.137123,0.280092,0.679168
0.137302,0.280369,0.679040
0.137480,0.280644,0.678913
0.137657,0.280917,0.678788
0.137832,0.281187,0.678663
0.138005,0.281456,0.678540
0.138177,0.281722,0.678417
0.138348,0.281986,0.678296
0.138517,0.282247,0.678175
0.138685,0.282507,0.678056
0.138851,0.282764,0.677937
0.139016,0.283019,0.677820
0.139180,0.283272,0.677703
0.139342,0.283522,0.677588
0.139503,0.283771,0.677473
