x,y,z
0.150000,0.300001,0.500174
0.150000,0.300001,0.500160
0.150000,0.300001,0.500147
0.150000,0.300001,0.500135
0.150000,0.300001,0.500123
0.150000,0.300001,0.500112
0.150000,0.300000,0.500102
0.150000,0.300000,0.500092
0.150000,0.300000,0.500083
0.150000,0.300000,0.500075
0.150000,0.300000,0.500067
0.150000,0.300000,0.500060
0.150000,0.300000,0.500053
0.150000,0.300000,0.500047
0.150000,0.300000,0.500041
0.150000,0.300000,0.500036
0.150000,0.300000,0.500031
0.150000,0.300000,0.500027
0.150000,0.300000,0.500023
0.150000,0.300000,0.500019
0.150000,0.300000,0.500016
0.150000,0.300000,0.500013
0.150000,0.300000,0.500011
0.150000,0.300000,0.500009
0.150000,0.300000,0.500007
0.150000,0.300000,0.500005
0.150000,0.300000,0.500004
0.150000,0.300000,0.500003
0.150000,0.300000,0.500002
0.150000,0.300000,0.500001
0.150000,0.300000,0.500001
0.150000,0.300000,0.500000
0.150000,0.300000,0.500000
0.150000,0.300000,0.500000
0.150000,0.300000,0.500000
0.150000,0.300000,0.500000
